$GNGGA,021042.00,2258.18825,N,11354.28790,E,1,12,0.86,27.6,M,-3.3,M,,*69
$GNGGA,021042.50,2258.18805,N,11354.28790,E,1,12,0.98,27.6,M,-3.3,M,,*61
$GNGGA,021043.00,2258.18795,N,11354.28777,E,1,12,1.03,27.5,M,-3.3,M,,*6A
$GNGGA,021043.50,2258.18788,N,11354.28770,E,1,12,1.07,27.4,M,-3.3,M,,*61
$GNGGA,021044.00,2258.18774,N,11354.28762,E,1,12,1.07,27.4,M,-3.3,M,,*63
$GNGGA,021044.50,2258.18761,N,11354.28758,E,1,12,1.07,27.2,M,-3.3,M,,*6D
$GNGGA,021045.00,2258.18755,N,11354.28755,E,1,12,1.07,27.2,M,-3.3,M,,*63
$GNGGA,021045.50,2258.18756,N,11354.28758,E,1,12,1.07,27.1,M,-3.3,M,,*6B
$GNGGA,021046.00,2258.18759,N,11354.28761,E,1,12,1.07,26.9,M,-3.3,M,,*61
$GNGGA,021046.50,2258.18761,N,11354.28764,E,1,12,1.03,26.9,M,-3.3,M,,*6E
$GNGGA,021047.00,2258.18762,N,11354.28767,E,1,12,1.03,26.8,M,-3.3,M,,*6B
$GNGGA,021047.50,2258.18759,N,11354.28767,E,1,12,1.03,26.7,M,-3.3,M,,*69
$GNGGA,021048.00,2258.18755,N,11354.28762,E,1,12,1.03,26.7,M,-3.3,M,,*6A
$GNGGA,021048.50,2258.18750,N,11354.28757,E,1,12,1.03,26.6,M,-3.3,M,,*6D
$GNGGA,021049.00,2258.18743,N,11354.28751,E,1,12,1.03,26.6,M,-3.3,M,,*6D
$GNGGA,021049.50,2258.18737,N,11354.28747,E,1,12,0.87,26.4,M,-3.3,M,,*63
$GNGGA,021050.00,2258.18729,N,11354.28738,E,1,12,0.85,26.4,M,-3.3,M,,*6B
$GNGGA,021050.50,2258.18720,N,11354.28726,E,1,12,1.42,26.4,M,-3.3,M,,*62
$GNGGA,021051.00,2258.18707,N,11354.28719,E,1,12,1.03,26.3,M,-3.3,M,,*6D
$GNGGA,021051.50,2258.18690,N,11354.28721,E,1,12,1.03,26.3,M,-3.3,M,,*6C
$GNGGA,021052.00,2258.18685,N,11354.28702,E,1,12,1.07,26.3,M,-3.3,M,,*6B
$GNGGA,021052.50,2258.18676,N,11354.28694,E,1,12,1.06,26.3,M,-3.3,M,,*6D
$GNGGA,021053.00,2258.18669,N,11354.28685,E,1,12,1.03,26.0,M,-3.3,M,,*61
$GNGGA,021053.50,2258.18658,N,11354.28678,E,1,12,1.03,25.9,M,-3.3,M,,*6E
$GNGGA,021054.00,2258.18647,N,11354.28668,E,1,12,1.03,25.9,M,-3.3,M,,*63
$GNGGA,021054.50,2258.18633,N,11354.28659,E,1,12,1.03,25.9,M,-3.3,M,,*67
$GNGGA,021055.00,2258.18621,N,11354.28645,E,1,12,1.03,25.9,M,-3.3,M,,*6D
$GNGGA,021055.50,2258.18608,N,11354.28629,E,1,12,1.03,26.0,M,-3.3,M,,*63
$GNGGA,021056.00,2258.18594,N,11354.28614,E,1,12,1.03,26.0,M,-3.3,M,,*6D
$GNGGA,021056.50,2258.18579,N,11354.28598,E,1,12,1.03,25.9,M,-3.3,M,,*66
$GNGGA,021057.00,2258.18566,N,11354.28583,E,1,12,1.03,25.9,M,-3.3,M,,*66
$GNGGA,021057.50,2258.18549,N,11354.28573,E,1,12,1.09,25.8,M,-3.3,M,,*6A
$GNGGA,021058.00,2258.18532,N,11354.28561,E,1,12,1.03,25.7,M,-3.3,M,,*6A
$GNGGA,021058.50,2258.18515,N,11354.28548,E,1,12,1.03,25.7,M,-3.3,M,,*61
